RO-01919,19/08/2021 NRO,,Italy,Tunisia,,16
RO-01919 Total,,,,,,16
RO-01921,23/08/2021 NRO,,Italy,Tunisia,,21
RO-01921 Total,,,,,,21
RO-01922,06/10/2021 NRO,,Spain,Georgia,,11
"",,,Spain,Albania,,27
RO-01922 Total,,,,,,38
RO-01923,08/10/2021 NRO,,Germany,North Macedonia,,19
"",,,Germany,Serbia,,32
RO-01923 Total,,,,,,51
RO-01925,13/10/2021 NRO,,Germany,Armenia,,29
RO-01925 Total,,,,,,29
RO-01926,15/10/2021 NRO,,Germany,Kosovo*,,26
"",,,Germany,Albania,,43
RO-01926 Total,,,,,,69
RO-01927,13/10/2021 NRO,,Germany,Tunisia,,19
RO-01927 Total,,,,,,19
RO-01929,14/10/2021 NRO,,Germany,North Macedonia,,16
"",,,Germany,Serbia,,28
RO-01929 Total,,,,,,44
RO-01930,18/10/2021 NRO,,Germany,Pakistan,,32
RO-01930 Total,,,,,,32
RO-01931,21/10/2021 CRO,,Germany,Georgia,,49
RO-01931 Total,,,,,,49
RO-01933,26/10/2021 NRO,,Germany,Russia,,46
RO-01933 Total,,,,,,46
RO-01935,26/10/2021 JRO,,Austria,Bangladesh,,5
"",,,Germany,Bangladesh,,33
"",,,Romania,Bangladesh,,1
RO-01935 Total,,,,,,39
RO-01937,26/08/2021 NRO,,Italy,Tunisia,,31
RO-01937 Total,,,,,,31
RO-01938,31/08/2021 NRO,,Italy,Egypt,,13
RO-01938 Total,,,,,,13
RO-01939,14/10/2021 CRO,,France,Georgia,,16
RO-ID,Date of Departure type of operation,,MSSAC,Destination(s),Number of TCNs,
RO-01939 Total,,,,,,16
RO-01940,30/08/2021 NRO,,Italy,Tunisia,,23
RO-01940 Total,,,,,,23
RO-01941,14/09/2021 NRO,,Germany,Serbia,,7
"",,,Germany,Moldova,,45
RO-01941 Total,,,,,,52
RO-01943,02/09/2021 NRO,,Italy,Tunisia,,38
RO-01943 Total,,,,,,38
RO-01944,06/09/2021 NRO,,Italy,Tunisia,,25
RO-01944 Total,,,,,,25
RO-01945,07/09/2021 NRO,,Italy,Egypt,,20
RO-01945 Total,,,,,,20
RO-01946,09/09/2021 NRO,,Italy,Tunisia,,15
RO-01946 Total,,,,,,15
RO-01947,02/10/2021 NRO,,Italy,Nigeria,,19
RO-01947 Total,,,,,,19
RO-01949,13/09/2021 NRO,,Italy,Tunisia,,7
RO-01949 Total,,,,,,7
RO-01950,16/09/2021 NRO,,Italy,Tunisia,,26
RO-01950 Total,,,,,,26
RO-01951,12/10/2021 NRO,,Germany,Moldova,,30
"",,,Germany,Ukraine,,2
RO-01951 Total,,,,,,32
RO-01952,20/09/2021 NRO,,Italy,Tunisia,,15
RO-01952 Total,,,,,,15
RO-01953,04/11/2021 CRO,,Germany,Georgia,,42
"",,,Italy,Georgia,,7
RO-01953 Total,,,,,,49
RO-01954,11/11/2021 JRO,,Austria,Pakistan,,10
"",,,Germany,Pakistan,,49
"",,,Romania,Pakistan,,6
RO-01954 Total,,,,,,65
RO-01956,25/11/2021 NRO,,Germany,Azerbaijan,,43
RO-01956 Total,,,,,,43
RO-01957,17/11/2021 JRO,,Austria,Kosovo*,,3
"",,,Austria,Albania,,2
"",,,Germany,Kosovo*,,17
"",,,Germany,Albania,,34
"",,,Sweden,Kosovo*,,5
"",,,Sweden,Albania,,2
RO-01957 Total,,,,,,63
RO-01958,23/11/2021 NRO,,Germany,Russia,,40
RO-01958 Total,,,,,,40
RO-01959,24/11/2021 NRO,,Germany,Tunisia,,23
RO-01959 Total,,,,,,23
RO-01961,23/11/2021 JRO,,Austria,Nigeria,,9
"",,,Germany,Nigeria,,21
"",,,Hungary,Nigeria,,2
RO-01961 Total,,,,,,32
RO-01963,30/11/2021 NRO,,Germany,Ghana,,22
RO-01963 Total,,,,,,22
RO-01964,01/12/2021 NRO,,Spain,Georgia,,11
"",,,Spain,Albania,,18
RO-01964 Total,,,,,,29
RO-01965,23/09/2021 NRO,,Italy,Tunisia,,11
RO-ID,Date of Departure type of operation,,MSSAC,Destination(s),Number of TCNs,
RO-01965 Total,,,,,,11
RO-01966,19/10/2021 CRO,,France,Albania,,34
RO-01966 Total,,,,,,34
RO-01967,26/10/2021 CRO,,France,Albania,,28
RO-01967 Total,,,,,,28
RO-01968,12/10/2021 CRO,,Belgium,Albania,,1
"",,,France,Albania,,32
RO-01968 Total,,,,,,33
RO-01969,05/10/2021 CRO,,France,Albania,,29
RO-01969 Total,,,,,,29
RO-01970,24/09/2021 NRO,,Italy,Tunisia,,31
RO-01970 Total,,,,,,31
RO-01971,10/11/2021 JRO,,Germany,Albania,,15
"",,,Germany,Moldova,,28
"",,,Sweden,Albania,,4
RO-01971 Total,,,,,,47
RO-01972,18/11/2021 CRO,,Germany,Georgia,,41
RO-01972 Total,,,,,,41
RO-01973,02/12/2021 CRO,,Germany,Georgia,,44
"",,,Sweden,Georgia,,13
RO-01973 Total,,,,,,57
RO-01974,04/11/2021 NRO,,Austria,Armenia,,1
"",,,Austria,Georgia,,10
RO-01974 Total,,,,,,11
RO-01975,15/12/2021 JRO,,Bulgaria,Dominican Rep,,1
"",,,Spain,Colombia,,51
"",,,Spain,Dominican Rep,,9
RO-01975 Total,,,,,,61
RO-01976,21/12/2021 NRO,,Germany,Nigeria,,13
RO-01976 Total,,,,,,13
RO-01978,15/12/2021 NRO,,Germany,Tunisia,,15
RO-01978 Total,,,,,,15
RO-01979,21/12/2021 JRO,,Bulgaria,Russia,,1
"",,,Germany,Russia,,60
RO-01979 Total,,,,,,61
RO-01980,27/09/2021 NRO,,Italy,Tunisia,,28
RO-01980 Total,,,,,,28
RO-01981,08/11/2021 JRO,,Germany,Senegal,,15
"",,,Spain,Senegal,,1
RO-01981 Total,,,,,,16
RO-01982,02/12/2021 NRO,,Austria,Russia,,10
RO-01982 Total,,,,,,10
RO-01983,16/11/2021 NRO,,Germany,Armenia,,44
RO-01983 Total,,,,,,44
RO-01984,30/09/2021 NRO,,Italy,Tunisia,,39
RO-01984 Total,,,,,,39
RO-01985,01/10/2021 NRO,,Italy,Tunisia,,23
RO-01985 Total,,,,,,23
RO-01986,12/10/2021 JRO,,Austria,Nigeria,,12
"",,,Norway,Nigeria,,5
RO-01986 Total,,,,,,17
RO-01987,07/10/2021 NRO,,Italy,Tunisia,,33
RO-01987 Total,,,,,,33
RO-01988,08/12/2021 NRO,,Germany,Montenegro,,42
RO-01988 Total,,,,,,42
RO-ID,Date of Departure type of operation,,MSSAC,Destination(s),Number of TCNs,
RO-01989,09/10/2021 NRO,,Italy,Egypt,,25
RO-01989 Total,,,,,,25
RO-01990,10/11/2021 CRO,,France,Georgia,,23
RO-01990 Total,,,,,,23
RO-01991,30/11/2021 JRO,,Germany,Moldova,,17
"",,,Germany,Ukraine,,39
"",,,Spain,Ukraine,,7
RO-01991 Total,,,,,,63
RO-01992,11/10/2021 NRO,,Italy,Tunisia,,23
RO-01992 Total,,,,,,23
RO-01993,14/10/2021 NRO,,Italy,Tunisia,,21
RO-01993 Total,,,,,,21
RO-01994,09/11/2021 CRO,,Belgium,Albania,,1
"",,,France,Albania,,35
RO-01994 Total,,,,,,36
RO-01995,16/11/2021 CRO,,France,Albania,,34
RO-01995 Total,,,,,,34
RO-01996,23/11/2021 CRO,,France,Albania,,30
RO-01996 Total,,,,,,30
RO-01997,30/11/2021 CRO,,France,Albania,,28
RO-01997 Total,,,,,,28
RO-01998,03/11/2021 CRO,,France,Albania,,32
RO-01998 Total,,,,,,32
RO-01999,07/12/2021 NRO,,Germany,Iraq,,12
RO-01999 Total,,,,,,12
RO-02000,14/12/2021 JRO,,Bulgaria,Armenia,,1
"",,,Germany,Armenia,,19
"",,,Sweden,Armenia,,1
RO-02000 Total,,,,,,21
RO-02001,14/12/2021 CRO,,Germany,Georgia,,55
RO-02001 Total,,,,,,55
RO-02002,14/12/2021 NRO,,Germany,Pakistan,,40
RO-02002 Total,,,,,,40
RO-02003,18/10/2021 NRO,,Italy,Tunisia,,40
RO-02003 Total,,,,,,40
RO-02004,21/10/2021 NRO,,Italy,Tunisia,,17
RO-02004 Total,,,,,,17
RO-02005,22/10/2021 NRO,,Italy,Tunisia,,35
RO-02005 Total,,,,,,35
RO-02006,28/10/2021 NRO,,Italy,Tunisia,,24
RO-02006 Total,,,,,,24
RO-02007,16/12/2021 NRO,,Germany,Kosovo*,,21
"",,,Germany,Albania,,45
RO-02007 Total,,,,,,66
RO-02008,01/12/2021 NRO,,Germany,Kosovo*,,10
"",,,Germany,Moldova,,26
RO-02008 Total,,,,,,36
RO-02010,04/12/2021 JRO,,Italy,Nigeria,,32
"",,,Slovenia,Nigeria,,1
RO-02010 Total,,,,,,33
RO-02011,01/11/2021 NRO,,Italy,Tunisia,,22
RO-02011 Total,,,,,,22
RO-02012,04/11/2021 NRO,,Italy,Tunisia,,24
RO-02012 Total,,,,,,24
RO-02013,11/11/2021 NRO,,Italy,Tunisia,,35
RO-ID,Date of Departure type of operation,,MSSAC,Destination(s),Number of TCNs,
RO-02013 Total,,,,,,35
RO-02014,20/12/2021 JRO,,Austria,Bangladesh,,1
"",,,Greece,Bangladesh,,19
RO-02014 Total,,,,,,20
RO-02015,14/12/2021 CRO,,France,Albania,,30
RO-02015 Total,,,,,,30
RO-02016,28/12/2021 CRO,,Belgium,Albania,,1
"",,,France,Albania,,20
RO-02016 Total,,,,,,21
RO-02017,21/12/2021 CRO,,France,Albania,,25
RO-02017 Total,,,,,,25
RO-02018,07/12/2021 CRO,,France,Albania,,28
RO-02018 Total,,,,,,28
RO-02019,16/12/2021 NRO,,Germany,Moldova,,38
RO-02019 Total,,,,,,38
RO-02020,30/11/2021 NRO,,Germany,Serbia,,45
RO-02020 Total,,,,,,45
RO-02022,15/11/2021 NRO,,Italy,Tunisia,,32
RO-02022 Total,,,,,,32
RO-02028,18/11/2021 NRO,,Italy,Tunisia,,35
RO-02028 Total,,,,,,35
RO-02029,22/11/2021 NRO,,Italy,Tunisia,,37
RO-02029 Total,,,,,,37
RO-02038,25/11/2021 NRO,,Italy,Tunisia,,34
RO-02038 Total,,,,,,34
RO-02040,29/11/2021 NRO,,Italy,Tunisia,,27
RO-02040 Total,,,,,,27
RO-02041,02/12/2021 NRO,,Italy,Tunisia,,15
RO-02041 Total,,,,,,15
RO-02042,06/12/2021 NRO,,Italy,Tunisia,,25
RO-02042 Total,,,,,,25
RO-02043,22/12/2021 NRO,,Spain,Mauritania,,13
RO-02043 Total,,,,,,13
RO-02044,15/12/2021 NRO,,Italy,Egypt,,9
RO-02044 Total,,,,,,9
RO-02048,13/12/2021 NRO,,Italy,Tunisia,,19
RO-02048 Total,,,,,,19
RO-02053,20/12/2021 NRO,,Italy,Tunisia,,22
RO-02053 Total,,,,,,22
RO-02065,30/12/2021 NRO,,Italy,Tunisia,,25
RO-02065 Total,,,,,,25
